order_id,customer_id,order_date,ship_date,status,total_amount,discount_pct
ORD-001850,31,2025-08-23,2025-08-25,delivered,121.67,0
ORD-001851,190,2024-10-09,,cancelled,881.87,0
ORD-001852,69,2024-04-23,2024-04-25,delivered,655.85,20
ORD-001853,448,2025-02-27,,paid,309.33,0
ORD-001854,288,2025-08-10,,paid,185.13,0
ORD-001855,280,2024-12-01,,cancelled,1527.95,0
ORD-001856,419,2025-07-24,,cancelled,589.92,0
ORD-001857,446,2024-05-23,,pending,1573.94,15
ORD-001858,464,2024-11-17,2024-11-25,shipped,1497.07,0
ORD-001859,240,2024-07-07,2024-07-11,shipped,927.0,0
ORD-001860,498,2024-07-22,2024-07-27,returned,518.16,15
ORD-001861,62,2024-01-24,,paid,1288.06,5
ORD-001862,409,2025-02-09,2025-02-10,delivered,1665.03,0
ORD-001863,9,2025-06-08,2025-06-18,shipped,880.04,0
ORD-001864,405,2025-05-31,2025-06-09,shipped,989.1,10
ORD-001865,35,2024-12-07,2024-12-09,returned,1134.96,10
ORD-001866,82,2024-04-25,,cancelled,1599.2,20
ORD-001867,473,2024-03-30,,cancelled,942.21,15
ORD-001868,393,2024-07-14,,pending,1371.07,20
ORD-001869,232,2024-10-10,2024-10-13,delivered,1304.38,0
ORD-001870,295,2024-07-05,2024-07-11,returned,913.55,20
ORD-001871,420,2025-12-10,2025-12-17,returned,1779.9,5
ORD-001872,4,2025-08-11,2025-08-21,shipped,1658.16,0
ORD-001873,166,2024-01-09,,paid,860.03,0
ORD-001874,346,2024-08-16,,cancelled,1537.88,10
ORD-001875,341,2025-04-13,2025-04-17,returned,1542.16,10
ORD-001876,445,2024-12-29,2025-01-08,returned,313.68,20
ORD-001877,158,2024-05-31,,paid,371.36,0
ORD-001878,484,2025-06-30,,cancelled,1690.95,20
ORD-001879,179,2024-05-10,,cancelled,1909.77,0
ORD-001880,337,2024-11-18,,paid,425.53,0
ORD-001881,139,2024-06-16,2024-06-20,delivered,1873.24,0
ORD-001882,71,2024-12-29,,pending,1756.5,5
ORD-001883,14,2024-05-06,2024-05-14,delivered,1736.39,20
ORD-001884,26,2024-08-01,2024-08-09,delivered,882.71,0
ORD-001885,303,2024-07-29,2024-07-31,delivered,194.78,0
ORD-001886,371,2025-06-02,,cancelled,1037.83,0
ORD-001887,482,2024-08-02,,pending,983.33,10
ORD-001888,163,2025-01-01,2025-01-08,returned,390.05,0
ORD-001889,245,2025-06-03,2025-06-08,shipped,1022.38,5
ORD-001890,195,2024-01-17,,pending,1608.79,5
ORD-001891,185,2024-04-12,2024-04-17,shipped,1674.7,5
ORD-001892,118,2025-10-29,2025-10-31,shipped,1304.36,20
ORD-001893,9,2025-02-03,2025-02-08,delivered,1461.96,0
ORD-001894,434,2024-02-16,,paid,505.51,10
ORD-001895,266,2024-01-10,,paid,319.96,15
ORD-001896,32,2025-04-26,,pending,1196.45,0
ORD-001897,191,2025-11-07,2025-11-17,shipped,835.6,0
ORD-001898,90,2025-03-05,,paid,1873.22,0
ORD-001899,187,2025-11-15,,paid,1759.36,0
ORD-001900,255,2024-06-15,,pending,416.11,5
ORD-001901,466,2025-10-02,2025-10-07,shipped,1247.61,0
ORD-001902,15,2024-01-27,2024-02-04,shipped,78.1,20
ORD-001903,24,2024-05-27,2024-06-05,delivered,760.3,10
ORD-001904,81,2025-06-21,,paid,209.23,0
ORD-001905,215,2024-08-16,,pending,1976.5,0
ORD-001906,504,2025-05-02,2025-05-09,delivered,1713.72,10
ORD-001907,439,2025-03-26,,paid,1210.51,15
ORD-001908,244,2024-01-01,2024-01-09,shipped,1800.1,0
ORD-001909,337,2024-05-11,2024-05-20,shipped,737.51,10
ORD-001910,50,2025-11-15,2025-11-23,returned,990.68,20
ORD-001911,65,2025-08-07,,paid,446.43,0
ORD-001912,338,2024-05-26,,paid,173.56,0
ORD-001913,455,2025-02-17,2025-02-27,shipped,219.4,0
ORD-001914,374,2024-09-13,,paid,1322.15,0
ORD-001915,343,2025-12-28,2026-01-07,delivered,1044.63,10
ORD-001916,168,2024-09-30,,paid,849.82,15
ORD-001917,378,2024-05-28,,cancelled,1869.9,0
ORD-001918,25,2025-01-29,2025-02-02,returned,1959.27,0
ORD-001919,18,2024-05-26,2024-05-30,returned,332.15,0
ORD-001920,247,2024-01-12,,cancelled,972.85,0
ORD-001921,446,2024-07-11,2024-07-21,returned,817.26,0
ORD-001922,135,2025-04-09,,cancelled,1096.3,0
ORD-001923,394,2024-10-13,2024-10-22,returned,1848.53,0
ORD-001924,175,2024-07-09,2024-07-17,shipped,1546.3,5
ORD-001925,343,2025-11-10,,pending,1713.87,20
ORD-001926,33,2025-06-15,2025-06-21,shipped,858.76,0
ORD-001927,49,2025-07-10,,paid,461.98,5
ORD-001928,282,2024-04-23,,pending,1428.26,0
ORD-001929,232,2024-12-21,2024-12-28,shipped,1111.06,0
ORD-001930,204,2025-05-31,,paid,1641.85,10
ORD-001931,431,2024-07-18,,paid,1364.34,20
ORD-001932,376,2024-01-18,,paid,1491.75,10
ORD-001933,289,2025-09-07,,paid,1721.25,10
ORD-001934,186,2024-02-18,,cancelled,1083.52,15
ORD-001935,192,2025-06-27,,paid,325.91,15
ORD-001936,325,2024-06-18,2024-06-28,returned,460.25,20
ORD-001937,483,2024-06-04,,cancelled,1910.71,5
ORD-001938,26,2024-07-26,2024-08-02,complete,600.03,10
ORD-001939,240,2025-03-07,2025-03-13,delivered,280.88,0
ORD-001940,129,2024-01-01,,pending,1419.6,15
ORD-001941,473,2026-09-03,,paid,1469.59,10
ORD-001942,387,2024-03-09,,pending,826.65,0
ORD-001943,392,2025-05-07,,paid,1944.47,0
ORD-001944,331,2025-02-04,,paid,843.83,10
ORD-001945,428,2024-07-17,,paid,707.31,0
ORD-001946,458,2024-10-09,,paid,808.87,15
ORD-001947,78,2025-08-22,2025-08-26,returned,892.33,15
ORD-001948,6,2024-10-09,2024-10-11,shipped,1046.03,10
ORD-001949,307,2024-04-15,2024-04-23,returned,472.04,5
ORD-001950,278,2024-11-01,,pending,1488.39,5
ORD-001951,451,2024-06-06,,pending,1958.2,15
ORD-001952,487,2024-12-15,2024-12-16,shipped,769.19,0
ORD-001953,239,2024-04-25,2024-05-02,returned,1174.11,15
ORD-001954,389,2025-12-09,2025-12-14,delivered,457.02,0
ORD-001955,309,2024-03-31,2024-04-10,returned,1731.52,0
ORD-001956,429,2026-08-23,2025-11-18,delivered,849.13,15
ORD-001957,432,2024-04-17,2024-04-22,shipped,1810.42,15
ORD-001958,215,2025-06-04,2025-06-09,shipped,1966.34,0
ORD-001959,366,2024-01-14,,pending,1613.92,0
ORD-001960,114,2025-08-22,2025-09-01,delivered,873.2,0
ORD-001961,250,2024-04-16,2024-04-25,returned,1217.21,10
ORD-001962,266,2025-01-19,,cancelled,1742.08,15
ORD-001963,309,2025-01-26,,pending,224.52,20
ORD-001964,295,2025-10-20,,pending,198.88,20
ORD-001965,298,2024-09-01,2024-09-11,shipped,849.44,5
ORD-001966,332,2024-02-10,2024-02-18,shipped,1705.94,10
ORD-001967,482,2025-06-19,,pending,803.4,20
ORD-001968,399,2025-10-05,2025-10-12,returned,1341.45,0
ORD-001969,93,2024-08-09,,cancelled,58.05,0
ORD-001970,472,2024-04-11,2024-04-18,shipped,1605.77,15
ORD-001971,184,2025-04-12,2025-04-18,shipped,711.23,0
ORD-001972,402,2024-10-10,2024-10-11,delivered,655.78,15
ORD-001973,394,2025-10-12,2025-10-15,shipped,426.67,20
ORD-001974,165,2025-07-14,2025-07-21,returned,1509.11,20
ORD-001975,439,2024-06-25,2024-06-27,delivered,674.19,10
ORD-001976,413,2025-07-05,2025-07-09,returned,639.9,0
ORD-001977,47,2024-04-13,2024-04-20,returned,632.72,5
ORD-001978,388,2025-10-16,,paid,771.57,0
ORD-001979,180,2025-12-25,2025-12-31,delivered,1613.74,0
ORD-001980,166,2024-06-12,,paid,41.7,0
ORD-001981,466,2025-08-18,2025-08-27,shipped,1403.45,10
ORD-001982,276,2024-10-30,,cancelled,364.04,10
ORD-001983,102,2025-12-13,,pending,195.79,15
ORD-001984,208,2025-09-04,2025-09-09,returned,300.07,0
ORD-001985,204,2025-06-29,2025-07-02,shipped,1843.3,0
ORD-001986,292,2024-10-27,,cancelled,1941.78,0
ORD-001987,423,2024-08-18,2024-08-19,delivered,499.35,0
ORD-001988,14,2025-11-14,2025-11-22,shipped,456.69,15
ORD-001989,449,2024-08-12,,paid,459.41,15
ORD-001990,7,2024-08-09,,paid,600.62,0
ORD-001991,430,2025-09-18,2025-09-26,delivered,834.91,10
ORD-001992,212,2025-08-04,,paid,380.26,10
ORD-001993,322,2025-08-17,2025-08-27,delivered,1778.32,5
ORD-001994,408,2024-09-24,2024-09-30,returned,1608.82,0
ORD-001995,187,2025-03-17,2025-03-21,shipped,647.11,0
ORD-001996,69,2024-03-19,2024-03-25,returned,1721.29,15
ORD-001997,297,2024-09-09,,cancelled,266.24,20
ORD-001998,244,2025-06-03,2025-06-12,returned,633.83,20
ORD-001999,369,2025-09-10,,paid,703.2,15
ORD-002000,421,2025-10-22,,cancelled,1970.3,5
ORD-001712,134,2025-05-07,,pending,1917.44,5
